1586868944.71; 0
1586868945.83; 0
1586868946.98; 0
1586868948.14; 0
1586868949.28; 0
1586868950.46; 0
1586868951.57; 0
1586868952.71; 0
1586868953.82; 0
1586868955.0; 0
1586868956.17; 0
1586868957.31; 0
1586868958.44; 0
1586868959.57; 0
1586868960.73; 0
1586868961.88; 0
1586868963.04; 0
1586868964.16; 0
1586868965.41; 0
1586868966.56; 0
1586868967.76; 0
1586868968.94; 0
1586868970.03; 0
1586868971.15; 0
1586868972.35; 0
1586868973.52; 0
1586868974.69; 0
1586868975.77; 0
1586868976.92; 0
1586868978.04; 0
1586868979.2; 0
1586868980.38; 0
1586868981.57; 0
1586868982.67; 0
1586868983.8; 0
1586868984.89; 0
1586868986.06; 0
1586868987.25; 0
1586868988.42; 0
1586868989.61; 0
1586868990.82; 0
1586868992.04; 0
1586868993.18; 0
1586868994.35; 0
1586868995.5; 0
1586868996.63; 0
1586868997.8; 0
1586868998.98; 0
1586869000.09; 0
1586869001.23; 0
1586869002.48; 0
1586869003.65; 0
1586869004.92; 0
1586869006.01; 0
1586869007.21; 0
1586869008.45; 0
1586869009.64; 0
1586869010.77; 0
1586869011.91; 0
1586869013.02; 0
1586869014.16; 0
1586869015.34; 0
1586869016.58; 0
1586869017.82; 0
1586869018.98; 0
1586869020.17; 0
1586869021.32; 0
1586869022.46; 0
1586869023.59; 0
1586869024.76; 0
1586869025.88; 0
1586869026.99; 0
1586869028.2; 0
1586869029.39; 0
1586869030.62; 0
1586869031.76; 0
1586869032.94; 0
1586869034.11; 0
1586869035.23; 0
1586869036.4; 0
1586869037.53; 0
1586869038.69; 0
1586869039.89; 0
1586869041.08; 0
1586869042.28; 0
1586869043.47; 0
1586869044.66; 0
1586869045.83; 0
1586869047.03; 0
1586869048.19; 0
1586869049.4; 0
1586869050.59; 0
1586869051.75; 0
1586869052.94; 0
1586869054.07; 0
1586869055.18; 0
1586869056.35; 0
1586869057.6; 0
1586869058.79; 0
1586869059.92; 0
1586869061.11; 0
1586869062.39; 0
1586869063.5; 0
1586869064.7; 0
1586869065.89; 0
1586869067.07; 0
1586869068.25; 0
1586869069.41; 0
1586869070.58; 0
1586869071.77; 0
1586869072.9; 0
1586869074.04; 0
1586869075.25; 0
1586869076.46; 0
1586869077.62; 0
1586869078.72; 0
1586869079.91; 0
1586869081.09; 0
1586869082.41; 0
1586869083.68; 0
1586869084.92; 0
1586869086.11; 0
1586869087.39; 0
1586869088.55; 0
1586869089.8; 0
1586869091.05; 0
1586869092.33; 0
1586869093.53; 0
1586869094.72; 0
1586869095.97; 0
1586869097.16; 0
1586869098.48; 0
1586869099.71; 0
1586869100.95; 0
1586869102.11; 0
1586869103.28; 0
1586869104.5; 0
1586869105.68; 0
1586869107.03; 0
1586869108.25; 0
1586869109.44; 0
1586869110.61; 0
1586869111.78; 0
1586869113.0; 0
1586869114.13; 0
1586869115.36; 0
1586869116.55; 0
1586869117.76; 0
1586869118.96; 0
1586869120.19; 0
1586869121.44; 0
1586869122.61; 0
1586869123.83; 0
1586869125.12; 0
1586869126.41; 0
1586869242.62; 0
1586869656.46; 0.3915666625031834
1586869658.63; 0.3964742679322326
1586869660.83; 0.39726229537949975
1586869663.17; 0.4026790917918
1586869665.65; 0.40165808403625414
1586869667.81; 0.401458500453348
1586869670.43; 0.40165808403625414
1586869672.59; 0.4020997461431669
1586869674.73; 0.4026790917918
1586869677.37; 0.3946671636256202
1586869679.83; 0.3939197134568343
1586869681.93; 0.39056260402049026
1586869684.36; 0.38985478876573426
1586869686.74; 0.3884747732565368
1586869688.88; 0.3932948432778787
1586869691.3; 0.39535490235233645
1586869693.96; 0.40340084871415927
1586869696.31; 0.4026790917918
