1587143713.48; 0
1587143714.96; 0
1587143716.24; 0
1587143717.78; 0
1587143719.23; 0
1587143720.62; 0
1587143722.03; 0
1587143723.43; 0
1587143724.73; 0
1587143726.14; 0
1587143727.48; 0
1587143729.04; 0
1587143730.52; 0
1587143732.01; 0
1587143733.5; 0
1587143734.9; 0
1587143736.63; 0
1587143738.0; 0
1587143739.47; 0
1587143740.96; 0
1587143742.47; 0
1587143744.07; 0
1587143745.44; 0
1587143746.99; 0
1587143748.41; 0
1587143749.92; 0
1587143751.35; 0
1587143752.75; 0
1587143754.15; 0
1587143755.43; 0
1587143756.76; 0
1587143758.28; 0
1587143759.59; 0
1587143760.94; 0
1587143762.41; 0
1587143763.91; 0
1587143765.27; 0
1587143766.62; 0
1587143767.93; 0
1587143769.25; 0
1587143770.58; 0
1587143771.95; 0
1587143773.28; 0
1587143774.88; 0
1587143776.34; 0
1587143777.81; 0
1587143779.33; 0
1587143780.88; 0
1587143782.25; 0
1587143783.54; 0
1587143784.89; 0
1587143786.32; 0
1587143787.67; 0
1587143789.22; 0
1587143790.7; 0
1587143792.2; 0
1587143793.88; 0
1587143795.56; 0
1587143796.94; 0
1587143798.58; 0
1587143800.09; 0
1587143801.44; 0
1587143802.8; 0
1587143804.09; 0
1587143805.39; 0
1587143806.69; 0
1587143808.06; 0
1587143809.54; 0
1587143811.24; 0
1587143812.64; 0
1587143814.05; 0
1587143815.38; 0
1587143816.63; 0
1587143818.06; 0
1587143819.54; 0
1587143821.0; 0
1587143822.54; 0
1587143823.89; 0
1587143825.28; 0
1587143826.59; 0
1587143827.89; 0
1587143829.34; 0
1587143830.68; 0
1587143832.1; 0
1587143833.66; 0
1587143834.99; 0
1587143836.37; 0
1587143837.74; 0
1587143839.18; 0
1587143840.67; 0
1587143842.2; 0
1587144020.17; 0.02288872880945414
1587144021.9; 0.022968550523122078
1587144023.55; 0.022968550523122078
1587144025.4; 0.022968550523122078
1587144027.13; 0.022968550523122078
1587144028.82; 0.022968550523122078
1587144030.49; 0.022968550523122078
1587144032.15; 0.022968550523122078
1587144033.76; 0.022968550523122078
1587144035.4; 0.022968550523122078
1587144037.05; 0.022968550523122078
1587144038.72; 0.022968550523122078
1587144040.56; 0.022968550523122078
1587144042.41; 0.022968550523122078
1587144044.15; 0.022968550523122078
1587144045.64; 0.022968550523122078
1587144047.58; 0.022968550523122078
1587144049.33; 0.022968550523122078
1587144050.99; 0.022968550523122078
1587144052.52; 0.022968550523122078
1587144054.19; 0.022968550523122078
1587144055.77; 0.022968550523122078
1587144057.9; 0.022968550523122078
1587144059.43; 0.022968550523122078
1587144061.04; 0.022968550523122078
1587144062.88; 0.022968550523122078
1587144064.57; 0.022968550523122078
1587144066.26; 0.022968550523122078
1587144067.73; 0.022968550523122078
1587144069.29; 0.023088345559340473
1587144070.84; 0.02344740698900516
1587144072.48; 0.02344740698900516
1587144074.29; 0.02344740698900516
1587144075.8; 0.02344740698900516
1587144077.59; 0.02344740698900516
1587144079.41; 0.02344740698900516
1587144081.04; 0.02344740698900516
1587144082.61; 0.02344740698900516
1587144084.43; 0.02344740698900516
1587144085.98; 0.02344740698900516
1587144087.65; 0.02344740698900516
1587144089.25; 0.02344740698900516
1587144090.82; 0.02344740698900516
1587144092.53; 0.02344740698900516
1587144094.17; 0.02344740698900516
1587144095.93; 0.02344740698900516
1587144097.44; 0.02344740698900516
1587144099.05; 0.02344740698900516
1587144100.79; 0.02344740698900516
1587144102.39; 0.02344740698900516
1587144104.07; 0.02344740698900516
1587144105.6; 0.02344740698900516
1587144107.13; 0.02344740698900516
1587144108.59; 0.02344740698900516
1587144110.3; 0.02344740698900516
1587144111.95; 0.02344740698900516
1587144113.69; 0.02344740698900516
1587144115.29; 0.02344740698900516
1587144117.01; 0.02344740698900516
1587144118.95; 0.02344740698900516
1587144120.68; 0.02344740698900516
1587144122.45; 0.02344740698900516
1587144124.24; 0.02344740698900516
1587144125.82; 0.02344740698900516
1587144127.44; 0.02344740698900516
1587144129.25; 0.02344740698900516
1587144131.03; 0.02344740698900516
1587144132.67; 0.023627075414968113
1587144134.2; 0.023686967202799725
1587144136.37; 0.023686967202799725
1587144138.12; 0.023686967202799725
1587144139.7; 0.023686967202799725
1587144141.38; 0.023686967202799725
1587144143.22; 0.023128354473187285
1587144144.94; 0.023686967202799725
1587144146.53; 0.023686967202799725
1587144148.24; 0.023686967202799725
1587144149.84; 0.023686967202799725
1587144151.6; 0.023686967202799725
1587144153.11; 0.023686967202799725
1587144154.73; 0.023686967202799725
1587144156.35; 0.022968550523122078
1587144158.03; 0.022968550523122078
1587144159.65; 0.022968550523122078
1587144161.32; 0.022968550523122078
1587144162.95; 0.022968550523122078
1587144164.65; 0.022968550523122078
1587144166.27; 0.022968550523122078
1587144167.77; 0.022968550523122078
1587144169.22; 0.023990623697674573
1587144170.79; 0.023990623697674573
1587144172.43; 0.02399065349999696
1587144173.88; 0.023990623697674573
1587144175.55; 0.023990623697674573
1587144177.07; 0.02399065349999696
1587144178.44; 0.023990623697674573
1587144179.82; 0.023990623697674573
1587144181.32; 0.023990623697674573
1587144182.51; 0
1587144183.74; 0
1587144184.9; 0
1587144186.02; 0
1587144187.23; 0
1587144188.38; 0
1587144189.51; 0
1587144190.76; 0
1587144191.93; 0
1587144193.12; 0
1587144194.27; 0
1587144195.44; 0
1587144196.55; 0
1587144197.73; 0
1587144198.93; 0
1587144200.13; 0
1587144201.27; 0
1587144202.5; 0
1587144203.68; 0
1587144204.85; 0
1587144206.01; 0
1587144207.13; 0
1587144208.36; 0
1587144209.56; 0
1587144210.89; 0
1587144212.31; 0
1587144213.65; 0
1587144214.84; 0
1587144216.21; 0
1587144217.58; 0
1587144218.95; 0
1587144220.21; 0
1587144221.38; 0
1587144222.52; 0
1587144223.7; 0
1587144224.82; 0
1587144225.96; 0
1587144227.06; 0
1587144228.27; 0
1587144229.41; 0
1587144230.7; 0
1587144231.82; 0
1587144233.04; 0
1587144234.46; 0
1587144235.66; 0
1587144236.85; 0
1587144238.0; 0
1587144239.23; 0
1587144240.39; 0
1587144241.59; 0
1587144242.82; 0
1587144244.02; 0
1587144245.19; 0
1587144246.32; 0
1587144247.5; 0
1587144248.62; 0
1587144249.74; 0
1587144250.94; 0
1587144252.18; 0
1587144253.32; 0
1587144254.45; 0
1587144255.61; 0
1587144256.73; 0
1587144257.96; 0
1587144259.09; 0
1587144260.28; 0
1587144261.38; 0
1587144262.48; 0
1587144263.63; 0
1587144264.75; 0
1587144265.9; 0
1587144267.03; 0
1587144268.25; 0
1587144269.45; 0
1587144270.58; 0
1587144271.7; 0
1587144272.91; 0
1587144274.08; 0
1587144275.2; 0
1587144276.36; 0
1587144277.59; 0
1587144278.78; 0
1587144279.98; 0
1587144281.15; 0
1587144282.32; 0
1587144283.51; 0
1587144284.73; 0
1587144285.93; 0
1587144287.12; 0
1587144288.25; 0
1587144289.37; 0
1587144290.53; 0
1587144291.66; 0
